"Date","Price","Open","High","Low","Vol.","Change %"
"10/09/2024","11.90","11.60","12.00","11.60","628.15K","2.59%"
"10/08/2024","11.60","11.70","11.70","11.40","1.45M","0.00%"
"10/07/2024","11.60","11.80","11.80","11.50","463.65K","0.00%"
"10/06/2024","11.60","11.70","11.90","11.60","821.31K","-0.85%"
"10/03/2024","11.70","11.80","11.80","11.50","466.90K","-0.85%"
"10/02/2024","11.80","11.80","12.00","11.40","904.86K","-0.84%"
"10/01/2024","11.90","12.20","12.20","11.80","789.88K","-2.46%"
"09/30/2024","12.20","12.60","12.70","12.10","1.13M","-3.17%"
"09/29/2024","12.60","12.60","12.80","12.30","1.47M","0.80%"
"09/26/2024","12.50","11.90","12.80","11.80","3.05M","3.31%"
"09/25/2024","12.10","12.00","12.20","11.80","1.73M","0.83%"
"09/24/2024","12.00","12.30","12.40","12.00","1.69M","-2.44%"
"09/23/2024","12.30","11.60","12.40","11.60","2.71M","6.03%"
"09/22/2024","11.60","11.60","11.90","11.50","1.89M","0.00%"
"09/19/2024","11.60","11.80","11.80","11.60","786.01K","-0.85%"
"09/18/2024","11.70","11.30","11.70","11.10","1.92M","4.46%"
"09/17/2024","11.20","11.50","11.60","11.10","878.02K","-2.61%"
"09/15/2024","11.50","11.80","11.90","11.30","983.99K","-3.36%"
"09/12/2024","11.90","12.00","12.00","11.80","803.29K","0.00%"
"09/11/2024","11.90","12.00","12.00","11.70","1.06M","0.00%"
"09/10/2024","11.90","12.20","12.20","11.10","975.75K","0.00%"
"09/09/2024","11.90","12.30","12.50","11.80","1.97M","-4.80%"
"09/08/2024","12.50","12.70","12.80","12.40","1.95M","-0.79%"
"09/05/2024","12.60","12.70","12.90","12.40","2.61M","0.80%"
"09/04/2024","12.50","12.70","12.80","12.50","2.08M","-1.57%"
"09/03/2024","12.70","13.00","13.00","12.70","2.64M","-1.55%"
"09/02/2024","12.90","12.80","13.10","12.70","3.39M","0.78%"
"09/01/2024","12.80","13.10","13.10","12.70","3.17M","-1.54%"
"08/29/2024","13.00","12.70","13.10","12.60","3.50M","3.17%"
"08/28/2024","12.60","12.40","12.90","12.40","2.97M","0.00%"
"08/27/2024","12.60","12.90","12.90","12.60","2.73M","-2.33%"
"08/25/2024","12.90","12.90","13.10","12.80","4.25M","0.78%"
"08/22/2024","12.80","12.20","13.20","12.20","8.43M","2.40%"
"08/21/2024","12.50","12.80","12.80","12.50","12.66M","-2.34%"
"08/20/2024","12.80","12.90","13.20","12.80","1.73M","-0.78%"
"08/19/2024","12.90","12.70","13.30","12.70","2.52M","-0.77%"
"08/18/2024","13.00","13.40","13.40","13.00","1.43M","-2.26%"
"08/15/2024","13.30","13.70","13.70","13.10","6.04M","-1.48%"
"08/14/2024","13.50","14.00","14.40","13.40","7.68M","-2.17%"
"08/13/2024","13.80","14.00","14.10","13.60","7.57M","-1.43%"
"08/12/2024","14.00","14.90","14.90","13.60","10.29M","0.00%"
"08/11/2024","14.00","14.00","14.00","13.10","24.98M","9.37%"
"08/08/2024","12.80","12.80","12.80","12.30","12.41M","9.40%"
"08/07/2024","11.70","11.70","11.70","11.50","6.48M","9.35%"
"08/06/2024","10.70","10.70","10.70","10.70","119.56K","9.18%"
"08/04/2024","9.80","9.80","9.90","9.80","121.97K","-2.97%"
"08/01/2024","10.10","9.90","10.10","9.90","64.01K","2.02%"
"07/31/2024","9.90","10.10","10.10","9.90","311.99K","-1.98%"
"07/30/2024","10.10","10.20","10.30","10.00","194.46K","-1.94%"
"07/29/2024","10.30","10.20","10.40","10.20","82.49K","-1.90%"
"07/28/2024","10.50","10.40","10.70","10.40","229.73K","0.96%"
"07/25/2024","10.40","10.20","10.50","10.20","179.66K","0.00%"
"07/24/2024","10.40","10.30","10.40","10.30","20.15K","-0.95%"
