"Date","Price","Open","High","Low","Vol.","Change %"
"05/29/2025","46.00","45.30","46.10","45.10","1.13M","0.22%"
"05/28/2025","45.90","45.80","46.10","45.20","1.53M","0.00%"
"05/27/2025","45.90","46.80","47.10","45.60","2.38M","-1.92%"
"05/26/2025","46.80","46.80","47.30","45.30","1.89M","1.45%"
"05/24/2025","46.13","46.93","46.93","45.96","1.94M","-1.70%"
"05/22/2025","46.93","47.82","47.91","46.49","990.98K","-1.68%"
"05/21/2025","47.73","47.11","47.91","47.11","3.92M","1.51%"
"05/20/2025","47.02","46.40","47.38","46.13","1.85M","-9.92%"
"05/19/2025","52.20","52.40","52.40","52.10","1.13M","-0.38%"
"05/18/2025","52.40","52.20","52.50","52.10","697.22K","0.77%"
"05/15/2025","52.00","51.70","52.00","51.70","1.17M","0.00%"
"05/14/2025","52.00","52.00","52.20","51.80","1.93M","0.00%"
"05/13/2025","52.00","52.00","52.30","51.70","2.17M","0.19%"
"05/12/2025","51.90","51.90","52.20","51.60","850.25K","0.00%"
"05/08/2025","51.90","50.90","52.00","50.90","717.89K","0.97%"
"05/07/2025","51.40","51.40","52.10","50.70","2.83M","-0.77%"
"05/06/2025","51.80","50.60","52.00","50.50","3.92M","2.37%"
"05/05/2025","50.60","50.20","50.80","49.90","719.41K","1.20%"
"05/04/2025","50.00","49.60","50.10","49.60","466.67K","0.81%"
"04/30/2025","49.60","48.70","50.20","48.10","1.07M","1.02%"
"04/29/2025","49.10","50.80","50.80","47.50","5.35M","-0.81%"
"04/28/2025","49.50","50.10","50.20","49.30","1.16M","-1.20%"
"04/27/2025","50.10","49.70","50.40","49.40","370.55K","1.01%"
"04/24/2025","49.60","50.20","50.40","49.50","2.14M","-1.00%"
"04/23/2025","50.10","50.00","50.40","49.70","1.11M","1.01%"
"04/22/2025","49.60","49.60","50.00","49.40","908.53K","0.61%"
"04/21/2025","49.30","49.70","50.00","49.20","308.10K","-0.80%"
"04/20/2025","49.70","50.20","50.30","49.40","287.91K","0.00%"
"04/17/2025","49.70","50.50","50.50","49.60","228.43K","-0.20%"
"04/16/2025","49.80","49.90","50.00","49.70","482.74K","-0.20%"
"04/15/2025","49.90","49.80","50.00","49.60","352.49K","0.81%"
"04/13/2025","49.50","49.90","49.90","49.40","304.20K","-1.20%"
"04/10/2025","50.10","49.90","50.20","49.70","281.66K","0.80%"
"04/09/2025","49.70","49.00","50.00","49.00","711.94K","1.43%"
"04/08/2025","49.00","50.30","50.30","48.80","781.75K","-2.00%"
"04/07/2025","50.00","50.20","50.80","49.90","1.08M","-1.19%"
"04/06/2025","50.60","50.30","50.80","50.30","389.54K","-0.59%"
"03/27/2025","50.90","50.60","51.00","50.60","106.73K","0.39%"
"03/25/2025","50.70","50.70","51.20","50.40","256.00K","0.00%"
"03/24/2025","50.70","51.40","51.70","50.40","316.62K","-0.20%"
"03/23/2025","50.80","51.90","51.90","50.50","617.76K","-1.36%"
"03/20/2025","51.50","51.70","52.00","51.30","470.22K","-0.58%"
"03/19/2025","51.80","52.00","52.00","51.70","576.26K","-0.38%"
"03/18/2025","52.00","52.10","52.30","51.80","835.37K","-0.38%"
"03/17/2025","52.20","52.10","52.40","52.00","390.07K","0.00%"
"03/16/2025","52.20","52.70","52.70","52.00","454.65K","-1.14%"
"03/13/2025","52.80","52.10","52.90","52.10","753.45K","1.34%"
"03/12/2025","52.10","51.90","52.50","51.90","553.33K","0.39%"
"03/11/2025","51.90","51.90","52.30","51.70","760.15K","-0.38%"
"03/10/2025","52.10","51.70","52.40","51.60","1.43M","0.39%"
"03/09/2025","51.90","52.00","52.00","51.60","515.27K","0.00%"
"03/06/2025","51.90","52.00","52.20","51.80","583.80K","-0.19%"
"03/05/2025","52.00","52.20","52.20","51.80","1.36M","0.00%"
"03/04/2025","52.00","52.50","52.80","51.90","1.63M","-1.14%"
"03/03/2025","52.60","52.40","52.70","52.40","568.16K","0.38%"
"03/02/2025","52.40","52.30","52.70","52.30","505.03K","0.19%"
"02/27/2025","52.30","52.20","52.70","52.20","782.79K","-0.19%"
"02/26/2025","52.40","53.90","53.90","52.30","1.53M","-1.87%"
"02/25/2025","53.40","53.80","54.10","53.10","2.00M","0.00%"
"02/24/2025","53.40","52.90","53.70","52.50","1.04M","1.52%"
"02/23/2025","52.60","52.00","52.80","51.80","923.08K","1.35%"
"02/20/2025","51.90","52.50","53.00","51.80","855.49K","-1.33%"
"02/19/2025","52.60","53.80","53.80","52.10","948.91K","-1.13%"
"02/18/2025","53.20","53.70","54.10","53.00","1.30M","-1.12%"
"02/17/2025","53.80","53.10","54.10","53.10","2.09M","1.32%"
"02/16/2025","53.10","52.40","53.20","51.90","2.57M","2.31%"
"02/13/2025","51.90","51.30","52.30","51.30","1.33M","0.58%"
"02/12/2025","51.60","51.70","51.90","51.10","462.01K","0.19%"
"02/11/2025","51.50","50.70","51.70","50.70","859.68K","0.98%"
"02/10/2025","51.00","51.00","51.20","50.90","720.19K","-0.20%"
"02/09/2025","51.10","51.20","51.30","50.90","816.18K","0.00%"
"02/06/2025","51.10","51.50","51.70","51.00","609.19K","0.00%"
"02/05/2025","51.10","51.00","51.40","50.70","754.54K","0.79%"
"02/04/2025","50.70","51.70","51.70","50.30","1.16M","-1.55%"
"02/03/2025","51.50","51.50","52.10","51.40","1.08M","0.00%"
"02/02/2025","51.50","52.00","52.20","51.20","1.56M","-0.58%"
"01/30/2025","51.80","50.80","52.00","50.70","2.46M","2.17%"
"01/29/2025","50.70","50.60","50.80","50.30","1.44M","0.20%"
"01/28/2025","50.60","49.70","50.70","49.70","2.74M","1.20%"
"01/27/2025","50.00","50.00","50.10","49.50","717.00K","0.40%"
"01/26/2025","49.80","50.20","50.40","49.60","430.87K","-0.99%"
"01/23/2025","50.30","50.00","50.50","49.90","430.63K","0.40%"
"01/22/2025","50.10","49.60","50.30","49.20","2.29M","1.42%"
"01/21/2025","49.40","49.00","50.00","49.00","1.45M","0.82%"
"01/20/2025","49.00","48.80","49.30","48.80","1.47M","0.41%"
"01/19/2025","48.80","48.60","48.90","48.60","380.96K","0.00%"
"01/16/2025","48.80","49.00","49.40","48.50","1.01M","-0.41%"
"01/15/2025","49.00","49.40","49.60","48.90","1.19M","-0.61%"
"01/14/2025","49.30","49.20","49.60","49.10","927.80K","0.61%"
"01/13/2025","49.00","49.50","49.80","48.80","1.13M","0.00%"
"01/12/2025","49.00","50.00","50.00","48.90","595.59K","-2.00%"
"01/09/2025","50.00","50.00","50.20","49.80","399.95K","0.40%"
"01/08/2025","49.80","49.90","50.10","49.70","540.67K","-0.20%"
"01/07/2025","49.90","50.20","50.30","49.80","1.11M","0.00%"
"01/06/2025","49.90","50.30","50.30","49.70","939.09K","-0.80%"
"01/05/2025","50.30","50.50","51.30","50.20","915.44K","-0.40%"
"01/02/2025","50.50","49.50","50.80","49.50","1.17M","2.23%"
"01/01/2025","49.40","49.00","49.50","48.80","549.94K","0.82%"
"12/30/2024","49.00","48.90","49.20","48.70","567.08K","0.62%"
"12/29/2024","48.70","48.80","49.40","48.60","781.80K","-0.20%"
"12/26/2024","48.80","48.80","48.90","48.30","438.87K","0.41%"
"12/24/2024","48.60","48.50","48.80","48.40","582.57K","0.00%"
"12/23/2024","48.60","48.40","48.80","48.40","474.56K","0.00%"
"12/22/2024","48.60","48.30","48.80","48.30","367.10K","0.62%"
"12/19/2024","48.30","48.70","48.90","48.20","590.56K","-0.82%"
"12/18/2024","48.70","48.90","49.00","48.50","568.69K","-0.61%"
"12/17/2024","49.00","48.60","49.30","48.60","1.12M","0.82%"
"12/15/2024","48.60","48.10","49.00","48.10","595.94K","0.62%"
"12/12/2024","48.30","48.10","48.60","48.00","307.21K","0.21%"
"12/11/2024","48.20","48.50","48.70","48.10","583.04K","-0.62%"
"12/10/2024","48.50","48.20","49.50","48.00","1.43M","1.25%"
"12/09/2024","47.90","48.00","48.20","47.80","502.12K","-0.21%"
"12/08/2024","48.00","47.80","48.10","47.40","917.39K","0.21%"
"12/05/2024","47.90","48.20","48.40","47.80","1.28M","-0.42%"
"12/04/2024","48.10","48.20","48.60","48.00","1.43M","0.42%"
"12/03/2024","47.90","48.40","48.60","47.50","1.77M","-0.83%"
"12/02/2024","48.30","48.10","48.70","47.90","1.23M","0.42%"
"12/01/2024","48.10","48.30","48.50","47.80","429.93K","-0.41%"
"11/28/2024","48.30","49.00","49.60","47.90","1.22M","-0.62%"
"11/27/2024","48.60","48.50","49.00","47.40","1.20M","2.32%"
"11/26/2024","47.50","48.00","48.60","47.10","745.09K","-0.63%"
"11/25/2024","47.80","48.90","49.40","47.20","1.14M","-1.85%"
"11/24/2024","48.70","49.00","49.60","48.50","855.27K","-1.81%"
"11/21/2024","49.60","49.50","49.90","49.10","496.61K","0.81%"
"11/20/2024","49.20","50.00","50.00","48.80","1.41M","-0.61%"
"11/19/2024","49.50","50.50","50.70","49.00","1.10M","-1.59%"
"11/18/2024","50.30","51.00","51.10","50.00","996.05K","-1.18%"
"11/17/2024","50.90","51.70","51.80","50.60","933.04K","-1.36%"
"11/14/2024","51.60","51.40","52.20","51.20","1.84M","1.38%"
"11/13/2024","50.90","51.10","51.30","50.50","1.09M","0.59%"
"11/12/2024","50.60","51.40","51.70","50.50","1.17M","-1.17%"
"11/11/2024","51.20","51.00","51.40","50.70","1.30M","0.39%"
"11/10/2024","51.00","50.60","51.30","50.40","912.39K","0.20%"
"11/07/2024","50.90","51.30","51.50","50.60","1.38M","-1.17%"
"11/06/2024","51.50","52.60","52.80","51.10","2.37M","-1.34%"
"11/05/2024","52.20","52.10","52.80","51.40","3.62M","1.36%"
"11/04/2024","51.50","50.80","51.90","50.30","1.86M","1.38%"
"11/03/2024","50.80","51.70","51.90","50.50","1.18M","-1.55%"
"10/31/2024","51.60","52.00","52.10","50.20","2.30M","-0.77%"
"10/30/2024","52.00","50.20","52.20","50.00","4.15M","4.21%"
"10/29/2024","49.90","48.20","50.30","48.20","2.73M","4.18%"
"10/28/2024","47.90","47.00","48.50","46.80","1.51M","2.13%"
"10/27/2024","46.90","47.90","47.90","46.80","999.37K","-0.85%"
"10/24/2024","47.30","47.30","47.70","46.50","1.37M","-0.42%"
"10/23/2024","47.50","48.80","49.20","47.30","1.57M","-2.66%"
"10/22/2024","48.80","48.70","49.50","48.30","1.37M","1.46%"
"10/21/2024","48.10","47.30","48.30","45.50","2.11M","2.12%"
"10/20/2024","47.10","49.90","50.50","46.90","2.59M","-5.04%"
"10/17/2024","49.60","51.40","52.00","49.30","2.04M","-3.69%"
"10/16/2024","51.50","52.10","52.70","51.30","1.35M","-1.53%"
"10/15/2024","52.30","52.00","52.60","51.30","1.73M","0.97%"
"10/14/2024","51.80","52.40","52.60","51.60","2.16M","-0.58%"
"10/09/2024","52.10","50.30","53.00","49.90","1.54M","4.83%"
"10/08/2024","49.70","53.30","53.30","49.10","6.95M","-4.42%"
"10/07/2024","52.00","54.00","54.40","51.70","2.69M","-4.06%"
"10/06/2024","54.20","55.40","56.20","53.80","2.27M","-0.73%"
"10/03/2024","54.60","54.40","54.70","53.30","1.72M","0.74%"
"10/02/2024","54.20","55.00","55.00","53.80","3.10M","-1.63%"
"10/01/2024","55.10","54.30","55.30","54.30","2.57M","1.66%"
"09/30/2024","54.20","54.30","54.70","53.70","3.24M","-0.18%"
"09/29/2024","54.30","55.10","55.60","54.10","4.86M","-1.45%"
"09/26/2024","55.10","56.70","56.80","54.60","4.37M","-2.82%"
"09/25/2024","56.70","56.50","58.20","56.40","19.88M","0.89%"
"09/24/2024","56.20","56.60","57.50","55.60","7.27M","-0.18%"
"09/23/2024","56.30","56.00","56.40","55.50","7.89M","1.26%"
"09/22/2024","55.60","55.00","56.40","55.00","3.07M","1.28%"
"09/19/2024","54.90","54.90","55.40","54.70","2.02M","0.55%"
"09/18/2024","54.60","54.50","54.90","53.70","4.10M","1.30%"
"09/17/2024","53.90","54.30","54.80","53.80","1.80M","-1.10%"
"09/15/2024","54.50","55.20","55.40","54.40","2.53M","-1.27%"
"09/12/2024","55.20","56.00","56.20","55.10","3.18M","-1.43%"
"09/11/2024","56.00","56.80","56.90","55.80","2.25M","-0.71%"
"09/10/2024","56.40","56.80","56.80","55.90","3.86M","0.18%"
"09/09/2024","56.30","56.30","57.40","56.00","3.02M","-0.71%"
"09/08/2024","56.70","56.50","58.00","56.40","4.91M","0.89%"
"09/05/2024","56.20","56.20","56.60","55.20","2.64M","0.54%"
"09/04/2024","55.90","56.70","56.70","55.60","8.49M","-1.41%"
"09/03/2024","56.70","58.00","58.10","56.20","5.97M","-1.39%"
"09/02/2024","57.50","53.60","58.90","53.60","15.15M","7.28%"
"09/01/2024","53.60","53.60","54.00","52.80","3.77M","0.00%"
"08/29/2024","53.60","53.20","54.10","53.00","4.89M","0.19%"
"08/28/2024","53.50","52.70","54.10","52.50","8.89M","1.71%"
"08/27/2024","52.60","52.50","53.00","51.20","3.21M","0.38%"
"08/25/2024","52.40","53.30","54.20","52.10","3.89M","-1.50%"
"08/22/2024","53.20","51.00","53.40","50.70","7.03M","3.91%"
"08/21/2024","51.20","52.50","52.50","50.90","7.90M","-2.29%"
"08/20/2024","52.40","53.00","53.20","51.50","7.04M","0.58%"
"08/19/2024","52.10","52.00","53.40","50.70","14.37M","0.97%"
"08/18/2024","51.60","53.00","53.40","51.60","4.17M","-2.82%"
"08/15/2024","53.10","54.80","56.30","52.90","12.49M","-2.39%"
"08/14/2024","54.40","50.50","54.60","50.50","13.63M","9.24%"
"08/13/2024","49.80","48.20","50.20","46.80","11.06M","3.32%"
"08/12/2024","48.20","50.00","52.70","48.20","9.98M","-2.82%"
"08/11/2024","49.60","50.90","51.50","47.30","11.99M","5.76%"
"08/08/2024","46.90","45.90","46.90","43.10","6.23M","9.84%"
"08/07/2024","42.70","40.50","42.70","40.50","2.86M","9.77%"
"08/06/2024","38.90","36.60","39.90","36.60","3.87M","7.16%"
"08/04/2024","36.30","36.70","36.70","36.30","56.51K","-2.94%"
"08/01/2024","37.40","37.80","37.80","36.80","926.01K","0.81%"
"07/31/2024","37.10","37.20","37.30","36.90","1.08M","-0.27%"
"07/30/2024","37.20","37.60","37.60","37.00","1.04M","-0.80%"
"07/29/2024","37.50","37.70","37.70","37.10","3.22M","-0.53%"
"07/28/2024","37.70","38.80","38.80","37.50","1.02M","-1.05%"
"07/25/2024","38.10","37.50","39.00","37.50","2.30M","0.26%"
"07/24/2024","38.00","38.00","39.00","38.00","1.19M","-2.81%"
"07/18/2024","39.10","37.40","40.70","36.50","1.81M","5.68%"
"07/16/2024","37.00","36.90","37.10","36.40","646.41K","1.09%"
"07/15/2024","36.60","36.70","36.70","36.40","916.57K","0.00%"
"07/14/2024","36.60","37.10","37.10","36.30","732.43K","-0.27%"
"07/11/2024","36.70","36.90","37.30","36.40","2.86M","-0.27%"
"07/10/2024","36.80","36.90","37.30","36.60","2.40M","0.55%"
"07/09/2024","36.60","36.70","37.00","36.10","1.11M","0.00%"
"07/08/2024","36.60","36.90","37.20","36.40","2.38M","-0.81%"
"07/07/2024","36.90","36.40","37.30","36.10","2.33M","1.37%"
"07/04/2024","36.40","34.50","36.50","34.50","5.64M","4.90%"
"07/03/2024","34.70","34.70","34.80","34.40","380.92K","0.58%"
"07/02/2024","34.50","34.00","34.80","34.00","1.51M","0.58%"
"06/30/2024","34.30","34.40","34.80","33.80","667.81K","-1.44%"
"06/27/2024","34.80","34.70","34.80","34.60","1.54M","0.58%"
"06/26/2024","34.60","34.90","34.90","34.50","2.69M","0.29%"
"06/25/2024","34.50","34.10","34.90","33.60","4.02M","1.17%"
"06/24/2024","34.10","34.40","34.40","33.90","539.74K","0.59%"
"06/23/2024","33.90","34.10","34.60","33.90","651.31K","-0.88%"
"06/20/2024","34.20","33.80","34.20","33.80","754.30K","1.18%"
"06/19/2024","33.80","34.00","34.00","33.10","341.13K","-0.59%"
"06/13/2024","34.00","34.00","34.00","33.50","576.70K","1.19%"
"06/12/2024","33.60","32.60","34.00","32.60","1.02M","1.20%"
"06/11/2024","33.20","34.20","34.20","32.40","3.31M","-0.30%"
"06/10/2024","33.30","33.70","33.70","33.00","1.68M","-1.19%"
"06/09/2024","33.70","34.50","34.50","33.20","576.16K","-0.59%"
"06/06/2024","33.90","34.00","34.30","33.70","1.46M","-0.88%"
"06/05/2024","34.20","33.90","34.50","33.80","249.28K","1.18%"
"06/04/2024","33.80","33.90","34.10","33.80","503.96K","-0.29%"
"06/03/2024","33.90","34.50","34.50","33.70","788.59K","-2.02%"
"06/02/2024","34.60","34.30","34.80","33.60","221.30K","2.67%"
"05/30/2024","33.70","34.80","34.80","33.50","610.67K","-2.03%"
"05/29/2024","34.40","35.90","35.90","33.50","287.24K","1.18%"
"05/28/2024","34.00","35.40","35.40","33.90","406.05K","-1.45%"
"05/27/2024","34.50","34.70","35.60","33.90","618.30K","-0.58%"
"05/26/2024","34.70","35.90","35.90","34.30","649.06K","-1.70%"
"05/23/2024","35.30","35.90","36.20","35.20","715.07K","-2.49%"
"05/21/2024","36.20","35.80","36.40","35.20","1.17M","1.69%"
"05/20/2024","35.60","33.90","35.70","33.90","344.20K","1.98%"
"05/16/2024","34.91","34.73","35.18","34.36","493.82K","0.52%"
"05/15/2024","34.73","34.45","35.18","34.27","278.42K","0.79%"
"05/14/2024","34.45","34.64","35.09","34.18","883.17K","-0.26%"
"05/13/2024","34.55","34.64","35.09","34.27","556.90K","-0.52%"
"05/12/2024","34.73","33.64","35.18","33.64","647.13K","3.52%"
"05/09/2024","33.55","34.27","34.27","33.45","1.08M","-2.12%"
"05/08/2024","34.27","35.27","35.45","34.27","1.45M","-2.84%"
"05/06/2024","35.27","35.91","36.09","35.09","734.53K","-1.52%"
"05/05/2024","35.82","34.55","36.00","34.55","729.16K","1.29%"
"05/02/2024","35.36","35.27","35.36","34.73","591.44K","0.52%"
"04/30/2024","35.18","34.82","35.36","34.55","431.22K","0.26%"
"04/29/2024","35.09","35.18","35.36","34.55","573.59K","0.52%"
"04/28/2024","34.91","33.73","35.09","33.73","955.39K","3.50%"
"04/25/2024","33.73","34.27","34.55","33.45","543.46K","-2.11%"
"04/24/2024","34.45","34.45","34.73","33.91","494.25K","0.00%"
"04/23/2024","34.45","34.18","35.18","34.18","655.57K","0.80%"
"04/22/2024","34.18","34.00","34.45","34.00","330.00K","0.53%"
"04/21/2024","34.00","33.64","34.09","33.45","419.57K","0.81%"
"04/18/2024","33.73","34.27","34.55","33.64","319.91K","-1.85%"
"04/17/2024","34.36","34.55","34.55","34.18","295.69K","-0.53%"
"04/16/2024","34.55","34.82","34.82","33.91","944.50K","1.06%"
"04/15/2024","34.18","35.45","35.45","33.36","440.51K","-2.34%"
"04/09/2024","35.00","36.27","36.55","34.64","1.44M","-4.94%"
"04/08/2024","36.82","36.73","37.09","36.36","208.35K","2.02%"
"04/04/2024","36.09","36.45","36.82","36.00","209.62K","-1.00%"
"04/03/2024","36.45","36.55","36.91","36.00","490.77K","1.26%"
"04/02/2024","36.00","35.73","36.27","35.09","670.43K","0.25%"
"04/01/2024","35.91","36.55","36.91","35.45","352.60K","-1.74%"
"03/31/2024","36.55","36.64","37.09","36.00","599.28K","-0.25%"
"03/28/2024","36.64","38.09","38.09","36.45","1.19M","-1.47%"
"03/27/2024","37.18","37.36","38.18","36.91","473.92K","-0.24%"
"03/25/2024","37.27","38.00","38.18","37.00","158.44K","-0.73%"
"03/24/2024","37.55","38.00","38.64","37.27","352.63K","-0.96%"
"03/21/2024","37.91","37.82","38.18","37.64","947.97K","0.24%"
"03/20/2024","37.82","38.09","38.09","37.45","286.37K","0.48%"
"03/19/2024","37.64","38.18","38.18","37.27","340.07K","-1.43%"
"03/18/2024","38.18","37.27","38.73","36.82","651.73K","2.19%"
"03/14/2024","37.36","37.64","38.45","36.73","747.70K","-0.48%"
"03/13/2024","37.55","36.45","38.45","36.36","527.84K","1.23%"
"03/12/2024","37.09","37.45","37.45","36.91","1.12M","0.00%"
"03/11/2024","37.09","37.73","37.73","36.91","770.81K","-1.69%"
"03/10/2024","37.73","38.00","38.18","36.55","273.04K","-0.72%"
"03/07/2024","38.00","38.18","38.18","37.91","455.72K","-0.24%"
"03/06/2024","38.09","38.27","38.64","37.45","1.08M","-0.48%"
"03/05/2024","38.27","38.55","38.73","37.82","796.72K","-0.71%"
"03/04/2024","38.55","38.45","39.09","37.73","1.35M","0.95%"
"03/03/2024","38.18","38.91","38.91","38.00","913.40K","-1.64%"
"02/29/2024","38.82","39.00","39.09","38.73","583.57K","-0.47%"
"02/28/2024","39.00","39.18","39.18","38.82","1.05M","-0.23%"
"02/27/2024","39.09","39.00","39.18","38.82","3.04M","0.23%"
"02/25/2024","39.00","39.09","39.45","38.73","786.98K","-0.23%"
"02/22/2024","39.09","39.00","39.27","38.82","4.78M","0.70%"
"02/20/2024","38.82","38.73","39.00","38.36","1.44M","0.95%"
"02/19/2024","38.45","38.18","39.00","38.18","1.75M","1.68%"
"02/18/2024","37.82","38.64","39.09","37.73","1.20M","-3.26%"
"02/15/2024","39.09","39.27","39.27","38.73","2.09M","0.47%"
"02/14/2024","38.91","38.55","39.18","38.00","3.08M","1.18%"
"02/13/2024","38.45","37.55","39.18","37.18","3.95M","2.42%"
"02/12/2024","37.55","37.18","37.91","36.91","2.19M","0.98%"
"02/11/2024","37.18","35.64","37.27","35.64","2.53M","4.60%"
"02/08/2024","35.55","35.55","35.91","35.36","1.25M","0.00%"
"02/07/2024","35.55","35.73","35.91","35.27","1.47M","-1.01%"
"02/06/2024","35.91","35.00","36.18","35.00","3.05M","1.28%"
"02/05/2024","35.45","35.00","35.64","34.64","1.68M","1.83%"
"02/04/2024","34.82","34.55","34.91","34.09","2.06M","1.32%"
"02/01/2024","34.36","34.27","34.73","34.27","1.03M","0.27%"
"01/31/2024","34.27","35.45","35.45","34.09","1.00M","-0.26%"
"01/30/2024","34.36","34.09","34.45","33.36","1.15M","2.44%"
"01/29/2024","33.55","33.73","33.73","30.82","1.13M","2.50%"
"01/28/2024","32.73","34.09","34.36","32.55","1.13M","-4.00%"
"01/25/2024","34.09","34.64","34.64","33.91","2.34M","-1.57%"
"01/24/2024","34.64","34.36","34.91","33.64","3.75M","0.53%"
"01/23/2024","34.45","32.91","34.64","32.82","8.68M","4.70%"
"01/22/2024","32.91","33.18","33.55","32.55","3.86M","-0.28%"
"01/21/2024","33.00","29.36","33.45","29.36","5.43M","1.40%"
"01/18/2024","32.55","32.55","32.55","32.55","14.88K","0.00%"
"01/17/2024","32.55","32.55","32.55","32.55","22.31K","0.00%"
"01/16/2024","32.55","32.55","32.55","32.55","20.67K","0.00%"
"01/15/2024","32.55","32.55","32.55","32.55","19.76K","0.00%"
"01/14/2024","32.55","32.55","32.55","32.55","26.40K","0.00%"
"01/11/2024","32.55","32.55","32.55","32.55","45.04K","0.00%"
"01/10/2024","32.55","32.55","32.55","32.55","24.49K","0.00%"
"01/09/2024","32.55","32.55","32.55","32.55","82.28K","0.00%"
"01/08/2024","32.55","32.55","32.55","32.55","64.43K","0.00%"
"01/04/2024","32.55","32.55","32.55","32.55","45.29K","0.00%"
"01/03/2024","32.55","32.55","32.55","32.55","3.97K","0.00%"
"01/02/2024","32.55","32.55","32.55","32.55","12.48K","0.00%"
"01/01/2024","32.55","32.55","32.55","32.55","14.29K","0.00%"
"12/28/2023","32.55","32.55","32.55","32.55","20.33K","0.00%"
"12/27/2023","32.55","32.55","32.55","32.55","20.49K","0.00%"
"12/26/2023","32.55","32.55","32.55","32.55","11.41K","0.00%"
"12/24/2023","32.55","32.55","32.55","32.55","6.52K","0.00%"
"12/21/2023","32.55","32.55","32.55","32.55","6.71K","0.00%"
"12/20/2023","32.55","32.55","32.55","32.55","6.67K","0.00%"
"12/19/2023","32.55","32.55","32.55","32.55","6.26K","0.00%"
"12/18/2023","32.55","32.55","32.55","32.55","13.76K","0.00%"
"12/17/2023","32.55","32.55","32.55","32.55","8.66K","0.00%"
"12/14/2023","32.55","32.55","32.55","32.55","21.73K","0.00%"
"12/13/2023","32.55","32.55","32.55","32.55","14.95K","0.00%"
"12/12/2023","32.55","32.55","32.55","32.55","14.72K","0.00%"
"12/11/2023","32.55","32.55","32.55","32.55","6.13K","0.00%"
"12/10/2023","32.55","32.55","32.55","32.55","7.66K","0.00%"
"12/07/2023","32.55","32.55","32.55","32.55","2.98K","0.00%"
"12/06/2023","32.55","32.55","32.55","32.55","6.18K","0.00%"
"12/05/2023","32.55","32.55","32.55","32.55","5.19K","0.00%"
"12/04/2023","32.55","32.55","32.55","32.55","5.71K","0.00%"
"12/03/2023","32.55","32.55","32.55","32.55","1.94K","0.00%"
"11/30/2023","32.55","32.55","32.55","32.55","6.14K","0.00%"
"11/29/2023","32.55","32.55","32.55","32.55","2.83K","0.00%"
"11/28/2023","32.55","32.55","32.55","32.55","166.18K","0.00%"
"11/27/2023","32.55","32.55","32.55","32.55","3.64K","0.00%"
"11/26/2023","32.55","32.55","32.55","32.55","0.17K","0.00%"
"11/23/2023","32.55","32.55","32.55","32.55","7.63K","0.00%"
"11/22/2023","32.55","32.55","32.55","32.55","1.23K","0.00%"
"11/21/2023","32.55","32.55","32.55","32.55","3.54K","0.00%"
"11/20/2023","32.55","32.55","32.55","32.55","1.05K","0.00%"
"11/19/2023","32.55","32.55","32.55","32.55","1.64K","0.00%"
"11/16/2023","32.55","32.55","32.55","32.55","0.85K","0.00%"
"11/15/2023","32.55","32.55","32.55","32.55","2.59K","0.00%"
"11/14/2023","32.55","32.55","32.55","32.55","5.76K","0.00%"
"11/13/2023","32.55","32.55","32.55","32.55","9.77K","0.00%"
"11/12/2023","32.55","32.55","32.55","32.55","0.81K","0.00%"
"11/09/2023","32.55","32.55","32.55","32.55","1.83K","0.00%"
"11/08/2023","32.55","32.55","32.55","32.55","3.49K","0.00%"
"11/07/2023","32.55","32.55","32.55","32.55","11.87K","0.00%"
"11/06/2023","32.55","32.55","32.55","32.55","0.74K","0.00%"
"11/05/2023","32.55","32.55","32.55","32.55","9.52K","0.00%"
"11/02/2023","32.55","32.55","32.55","32.55","16.91K","0.00%"
"11/01/2023","32.55","32.55","32.55","32.55","23.26K","0.00%"
"10/31/2023","32.55","32.55","32.55","32.55","2.98K","0.00%"
"10/30/2023","32.55","32.55","32.55","32.55","7.52K","0.00%"
"10/29/2023","32.55","32.55","32.55","32.55","1.93K","0.00%"
"10/26/2023","32.55","32.55","32.55","32.55","0.67K","0.00%"
"10/25/2023","32.55","32.55","32.55","32.55","0.06K","0.00%"
"10/23/2023","32.55","32.55","32.55","32.55","1.35K","0.00%"
"10/22/2023","32.55","32.55","32.55","32.55","0.73K","0.00%"
"10/19/2023","32.55","32.55","32.55","32.55","1.73K","0.00%"
"10/18/2023","32.55","32.55","32.55","32.55","0.46K","0.00%"
"10/17/2023","32.55","32.55","32.55","32.55","0.05K","0.00%"
"10/16/2023","32.55","32.55","32.55","32.55","0.42K","0.00%"
"10/15/2023","32.55","32.55","32.55","32.55","1.14K","0.00%"
"10/12/2023","32.55","32.55","32.55","32.55","2.22K","0.00%"
"10/11/2023","32.55","32.55","32.55","32.55","3.21K","0.00%"
"10/10/2023","32.55","32.55","32.55","32.55","0.09K","0.00%"
"10/09/2023","32.55","32.55","32.55","32.55","0.65K","0.00%"
"10/08/2023","32.55","32.55","32.55","32.55","10.13K","0.00%"
"10/05/2023","32.55","32.55","32.55","32.55","17.97K","0.00%"
"10/04/2023","32.55","32.55","32.55","32.55","1.32K","0.00%"
"10/03/2023","32.55","32.55","32.55","32.55","7.44K","0.00%"
"10/02/2023","32.55","32.55","32.55","32.55","20.66K","0.00%"
"10/01/2023","32.55","32.55","32.55","32.55","0.64K","0.00%"
"09/27/2023","32.55","32.55","32.55","32.55","6.47K","0.00%"
