"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2025","24.30","24.20","24.40","24.10","130.50K","0.00%"
"01/21/2025","24.30","24.30","24.40","24.20","307.74K","0.00%"
"01/20/2025","24.30","24.10","24.30","24.10","167.09K","0.83%"
"01/19/2025","24.10","24.10","24.30","24.00","169.64K","-0.41%"
"01/16/2025","24.20","24.20","24.30","24.10","121.12K","0.00%"
"01/15/2025","24.20","24.30","24.30","24.10","235.69K","0.83%"
"01/14/2025","24.00","23.90","24.20","23.90","108.25K","0.00%"
"01/13/2025","24.00","24.20","24.30","24.00","240.03K","-0.41%"
"01/12/2025","24.10","24.50","24.50","24.10","403.91K","-1.23%"
"01/09/2025","24.40","24.50","24.60","24.40","95.56K","-0.41%"
"01/08/2025","24.50","24.40","24.60","24.40","102.29K","0.41%"
"01/07/2025","24.40","24.50","24.60","24.40","479.05K","0.00%"
"01/06/2025","24.40","24.30","24.40","24.20","320.68K","0.41%"
"01/05/2025","24.30","24.50","24.60","24.20","316.41K","-0.82%"
"01/02/2025","24.50","24.50","24.70","24.40","807.31K","0.00%"
"01/01/2025","24.50","24.80","24.90","24.20","906.96K","-0.81%"
"12/30/2024","24.70","24.70","24.80","24.50","279.22K","-0.40%"
"12/29/2024","24.80","24.80","24.90","24.30","1.10M","1.22%"
"12/26/2024","24.50","24.70","24.70","24.30","531.71K","-0.41%"
"12/24/2024","24.60","24.80","24.80","23.80","543.23K","2.93%"
"12/23/2024","23.90","23.90","24.10","23.90","751.89K","-0.83%"
"12/22/2024","24.10","24.50","24.50","24.00","1.65M","-1.63%"
"12/19/2024","24.50","23.90","24.80","23.80","1.46M","2.94%"
"12/18/2024","23.80","23.90","24.00","23.60","1.05M","0.00%"
"12/17/2024","23.80","23.60","23.90","23.50","1.34M","1.28%"
"12/15/2024","23.50","23.40","23.60","23.30","423.04K","0.43%"
"12/12/2024","23.40","23.30","23.50","23.20","275.00K","0.86%"
"12/11/2024","23.20","23.10","23.30","23.10","111.52K","-0.43%"
"12/10/2024","23.30","23.10","23.40","23.10","158.24K","0.87%"
"12/09/2024","23.10","23.40","23.40","23.10","152.76K","-0.43%"
"12/08/2024","23.20","23.20","23.30","23.10","133.77K","0.43%"
"12/05/2024","23.10","23.70","23.70","23.10","232.94K","-1.28%"
"12/04/2024","23.40","23.60","23.60","23.40","434.20K","0.00%"
"12/03/2024","23.40","23.10","23.50","23.10","569.01K","0.86%"
"12/02/2024","23.20","23.40","23.40","23.00","1.27M","0.43%"
"12/01/2024","23.10","23.30","23.40","23.00","705.58K","-0.43%"
"11/28/2024","23.20","23.90","23.90","23.10","1.96M","-0.85%"
"11/27/2024","23.40","23.20","23.50","22.90","1.08M","1.74%"
"11/26/2024","23.00","23.20","23.30","22.90","4.41M","-0.43%"
"11/25/2024","23.10","23.30","23.40","23.00","1.98M","-0.86%"
"11/24/2024","23.30","23.60","23.60","23.30","1.86M","-1.27%"
"11/21/2024","23.60","23.70","23.80","23.60","3.93M","-0.84%"
"11/20/2024","23.80","23.70","23.80","23.70","3.11M","0.00%"
